actor,count
STPGOVELI,4
STPGOVENV,23
STPGOVHLH,10
STPGOVJUD,7
STPGOVJUDMED,1
STPGOVLAB,4
STPGOVMED,2
STPGOVMIL,45
STPGOVPTY,7
STPHLH,10
STPINS,39
STPJUD,23
STPLAB,4
STPLEG,114
STPMED,46
STPMIL,73
STPMILGOV,6
STPOPP,17
STPPTY,24
STPREB,19
STPREL,27
STPSEP,26
STPUAF,2
SUK,2
SUR,8253
SURAGR,3
SURBUS,82
SURCOP,104
SURCRM,5
SURCVL,77
SUREDU,19
SURELI,357
SURELIGOV,97
SURELIGOVMIL,5
SURELIINS,2
SURELIMIL,8
SURELIMILGOV,2
SURGOV,1600
SURGOVAGR,13
SURGOVBUS,15
SURGOVCOP,21
SURGOVCOPGOVMIL,1
SURGOVDEV,28
SURGOVEDU,15
SURGOVELI,2
SURGOVHLH,12
SURGOVJUD,3
SURGOVLAB,3
SURGOVMED,3
SURGOVMIL,87
SURHLH,14
SURINS,1
SURJUD,78
SURLAB,9
SURLEG,92
SURMED,77
SURMIL,139
SURMILCOP,3
SUROPP,20
SURPTY,12
SURREB,26
SURREF,7
SURSEP,7
SURUAF,2
SUS,137
SUSBUS,13
SUSCHR,2
SUSGOV,1
SVK,165306
SVKAGR,68
SVKBUS,925
SVKCHR,213
SVKCHRCTH,44
SVKCHRPRO,1
SVKCOP,1747
SVKCRM,110
SVKCVL,1800
SVKEDU,410
SVKELI,3629
SVKELIBUS,15
SVKELICOP,51
SVKELICRM,2
SVKELICVL,1
SVKELIEDU,3
SVKELIGOV,546
SVKELIGOVMED,8
SVKELIJUD,7
SVKELILEG,17
SVKELIMED,44
SVKELIOPP,29
SVKELIPTY,62
SVKENV,5
SVKGOV,39238
SVKGOVAGR,273
SVKGOVAGRELI,1
SVKGOVAGRGOVENV,2
SVKGOVBUS,439
SVKGOVBUSGOVMED,19
SVKGOVCHR,5
SVKGOVCRM,1
SVKGOVCVL,1
SVKGOVDEV,65
SVKGOVEDU,211
SVKGOVELI,57
SVKGOVENV,160
SVKGOVGOVEDU,10
SVKGOVGOVLAB,2
SVKGOVGOVMED,6
SVKGOVGOVMIL,3
SVKGOVHLH,256
SVKGOVHLHCHR,2
SVKGOVHLHELI,1
SVKGOVHRI,72
SVKGOVHRICVL,34
SVKGOVJUD,137
SVKGOVJUDCHR,1
SVKGOVLAB,183
SVKGOVLEG,1
SVKGOVMED,197
SVKGOVMIL,1903
SVKGOVOPP,12
SVKGOVPTY,56
SVKHLH,159
SVKHRI,6
SVKJEW,11
SVKJUD,771
SVKLAB,406
SVKLEG,3986
SVKMED,3611
SVKMIL,1397
SVKMILCOP,13
SVKMILGOV,10
SVKMILSPY,10
SVKMOS,2
SVKOPP,675
SVKOPPMED,5
SVKOPPUAF,1
SVKPTY,761
SVKRAD,17
SVKREB,41
SVKREF,158
SVKREL,340
SVKSEP,22
SVKSPY,422
SVKUAF,21
SWA,1017
SWABUS,1
SWACRM,1
SWACVL,8
SWAEDU,5
SWAGOV,2
SWAMED,6
SWAREL,3
SWE,190771
SWEAGR,47
SWEBUS,2815
SWECHR,54
SWECHRCTH,8
SWECOP,3005
SWECRM,258
SWECVL,1887
SWEEDU,2157
SWEELI,2425
SWEELICOP,13
SWEELIGOV,549
SWEELILEG,1
SWEELIMED,2
SWEELIOPP,20
SWEELIPTY,44
SWEENV,8
SWEGOV,35640
SWEGOVAGR,177
SWEGOVBUS,364
SWEGOVBUSPTY,7
SWEGOVCOP,1
SWEGOVDEV,282
SWEGOVEDU,99
SWEGOVEDUPTY,5
SWEGOVELI,5
SWEGOVENV,443
SWEGOVENVMED,5
SWEGOVGOVBUS,38
SWEGOVGOVDEV,5
SWEGOVGOVHLH,2
SWEGOVHLH,70
SWEGOVJUD,101
SWEGOVLAB,34
SWEGOVMED,140
SWEGOVMEDGOVBUS,1
SWEGOVMIL,839
SWEGOVPTY,18
SWEHIN,8
SWEHLH,358
SWEJEW,13
SWEJUD,3610
SWELAB,264
SWELEG,1486
SWEMED,5793
SWEMIL,1681
SWEMILCOP,1
SWEMILGOV,3
SWEMILSPY,28
SWEMOS,44
SWEOPP,236
SWEOPPUAF,1
SWEPTY,378
SWERAD,19
SWEREB,120
SWEREF,98
SWEREL,216
SWESEP,2
SWESET,5
SWESPY,158
SWEUAF,106
SWF,83
SWFMED,5
SWT,76
SWZ,31933
SWZAGR,27
SWZBUS,284
SWZCHR,11
SWZCHRCTH,3
SWZCHRPRO,7
SWZCOP,665
SWZCRM,16
SWZCVL,174
SWZEDU,234
SWZELI,141
SWZELIGOV,405
SWZELIHLH,1
SWZELILEG,3
SWZGOV,5362
SWZGOVAGR,89
SWZGOVBUS,203
SWZGOVBUSGOVMED,11
SWZGOVBUSLEG,1
SWZGOVCOP,9
SWZGOVDEV,16
SWZGOVEDU,33
SWZGOVELI,3
SWZGOVENV,4
SWZGOVGOVDEV,2
SWZGOVHLH,95
SWZGOVHLHLEG,1
SWZGOVHLHMED,2
SWZGOVJUD,43
SWZGOVLEG,3
SWZGOVMED,74
SWZGOVMIL,17
SWZHLH,77
SWZHRI,6
SWZJUD,636
SWZLAB,120
SWZLEG,370
SWZMED,291
SWZMIL,104
SWZMOS,1
SWZOPP,222
SWZOPPDEV,19
SWZPTY,36
SWZREB,10
SWZREF,10
SWZREL,39
SWZSPY,2
SYC,83164
SYCAGR,54
SYCBUS,339
SYCCHR,16
SYCCHRCTH,2
SYCCHRPRO,3
SYCCOP,3832
SYCCRM,108
SYCCVL,303
SYCEDU,1573
SYCELI,241
SYCELICOP,7
SYCELIGOV,13
SYCENV,6
SYCGOV,5808
SYCGOVAGR,25
SYCGOVBUS,136
SYCGOVBUSGOVMED,4
SYCGOVCOP,2
SYCGOVDEV,30
SYCGOVEDU,103
SYCGOVELI,1
SYCGOVENV,41
SYCGOVHLH,134
SYCGOVLAB,10
SYCGOVMED,41
SYCGOVMIL,12
SYCGOVPTY,3
SYCHLH,576
SYCHRI,1
SYCJEW,8
SYCJUD,3434
SYCLAB,58
SYCLEG,234
SYCMED,712
SYCMIL,318
SYCMOS,34
SYCOPP,300
SYCPTY,18
SYCREB,2
SYCREF,1
SYCREL,216
SYCSEP,1
SYCSPY,2
SYCUAF,11
SYR,777849
SYRAGR,91
SYRBUS,1181
SYRCHR,690
SYRCHRCTH,33
SYRCHRMAR,17
SYRCHRPRO,4
SYRCOP,7594
SYRCRM,256
SYRCVL,8414
SYREDU,1927
SYRELI,2080
SYRELIGOV,612
SYRELIMED,2
SYRELIMIL,4
SYRGOV,148361
SYRGOVAGR,235
SYRGOVBUS,753
SYRGOVBUSGOVMED,4
SYRGOVCOP,74
SYRGOVCRM,2
SYRGOVCVL,1
SYRGOVDEV,40
SYRGOVEDU,331
SYRGOVEDUJUD,2
SYRGOVEDUMED,1
SYRGOVENV,31
SYRGOVHLH,215
SYRGOVHRI,1
SYRGOVJUD,28
SYRGOVLAB,33
SYRGOVLEG,4
SYRGOVMED,2361
SYRGOVMIL,1466
SYRGOVMILELI,2
SYRGOVMILOPP,1
SYRGOVOPP,8
SYRGOVPTY,150
SYRGOVREB,2
SYRGOVREF,3
SYRGOVREL,7
SYRGOVUAF,3
SYRHLH,478
SYRHRI,600
SYRIMG,1
SYRINS,1
SYRJEW,97
SYRJUD,892
SYRLAB,499
SYRLEG,6269
SYRMED,7724
SYRMIL,15070
SYRMILCOP,6
SYRMILGOV,33
SYRMILJUD,8
SYRMILSPY,350
SYRMOS,129
SYRMOSREB,2
SYRMOSUAF,9
SYROPP,10573
SYROPPDEV,2
SYROPPEDU,5
SYROPPMED,9
SYROPPUAF,161
SYRPTY,709
SYRRAD,58
SYRREB,4174
SYRREF,3629
SYRREL,578
SYRSEP,18
SYRSET,18
SYRSPY,1505
SYRUAF,1738
TAB,23
TABCOP,1
TAH,321
TAHAGR,2
TAHBUS,4
TAHCOP,2
TAHCVL,16
TAHGOV,27
TAHJUD,2
TAHLAB,3
TAHLEG,2
TAHMED,1
TAHOPP,1
TAHPTY,6
TAHREL,2
TAI,34
TAM,50127
TAMAGR,35
TAMBUD,3
TAMBUS,133
TAMCHR,26
TAMCHRCTH,13
TAMCHRPRO,4
TAMCOP,80
TAMCRM,58
TAMCVL,4811
TAMEDU,756
TAMELI,177
TAMGOV,230
TAMGOVCOP,1
TAMGOVDEV,3
TAMGOVEDU,1
TAMGOVMIL,3
TAMHIN,3
TAMHLH,41
TAMHRI,8
TAMINS,1
TAMJUD,29
TAMLAB,44
TAMLEG,644
TAMMED,723
TAMMIL,46
TAMMOS,6
TAMOPP,698
TAMPTY,1142
TAMRAD,99
TAMREB,8502
TAMREF,1320
TAMREL,54
TAMSAS,14
TAMSEP,2458
TAMSPY,1
TAMTAM,4
TAMUAF,1571
TAO,627
TAOEDU,13
TAOGOV,2
TAOLEG,24
TAOREL,18
TAT,730
TATLEG,26
TCD,80676
TCDAGR,17
TCDBUS,64
TCDCHR,7
TCDCHRCTH,1
TCDCHRPRO,3
TCDCOP,521
TCDCRM,43
TCDCVL,704
TCDEDU,90
TCDELI,1141
TCDELIGOV,504
TCDELIGOVAGR,3
TCDELIGOVMIL,7
TCDELIJUD,1
TCDELIMIL,25
TCDELIOPP,15
TCDELIREB,37
TCDGOV,13260
TCDGOVAGR,45
TCDGOVBUS,22
TCDGOVBUSMIL,1
TCDGOVDEV,30
TCDGOVEDU,63
TCDGOVELI,2
TCDGOVENV,7
TCDGOVGOVDEV,1
TCDGOVGOVMIL,8
TCDGOVHLH,56
TCDGOVHRI,16
TCDGOVJUD,4
TCDGOVLAB,10
TCDGOVMED,44
TCDGOVMIL,245
TCDGOVPTY,18
TCDHLH,72
TCDHRI,5
TCDINS,1
TCDINSREB,43
TCDINSREBLEG,2
TCDINSREBMED,1
TCDINSREBMIL,1
TCDINSREBSEP,2
TCDJUD,509
TCDLAB,85
TCDLEG,165
TCDMED,560
TCDMIL,1442
TCDMILGOV,11
TCDMOS,7
TCDOPP,283
TCDOPPUAF,9
TCDPTY,54
TCDRAD,11
TCDREB,1752
TCDREF,432
TCDREL,73
TCDSEP,11
TCDSPY,9
TCDUAF,130
TEL,3709
TELBUS,14
TELCOP,2
TELCVL,28
TELEDU,49
TELELI,38
TELGOV,20
TELHLH,1
TELLAB,2
TELLEG,8
TELMED,33
TELMIL,2
TELOPP,100
TELREB,6
TELREF,1
TELSAS,3
TEM,89
TEMCHR,1
TEMCVL,2
TEMPTY,3
TER,2962
TERAGR,2
TERCOP,3
TERCRM,1
TERCVL,10
TEREDU,1
TERGOV,9
TERLAB,2
TERLEG,3
TERMED,1
TERMIL,30
TEROPP,15
TERREB,37
TERSAS,1
TERSEP,16
TERUAF,41
TES,1468
TESAGR,7
TESCHR,1
TESCHRCTH,1
TESCOP,16
TESCVL,52
TESEDU,40
TESELI,2
TESGOV,17
TESGOVMED,2
TESHLH,4
TESLEG,4
TESMED,5
TESMIL,8
TESOPP,2
TESPTY,24
TESREB,29
TESREF,23
TESUAF,6
TET,42
TETGOV,1
TGL,863
TGLCHR,1
TGLCOP,6
TGLCVL,3
TGLGOV,1
TGLMED,12
TGLMIL,2
TGLOPP,1
TGLREB,1
TGO,36952
TGOAGR,13
TGOBUS,67
TGOCHR,4
TGOCOP,212
TGOCRM,16
TGOCVL,180
TGOEDU,119
TGOELI,489
TGOELIGOV,23
TGOELIGOVEDU,1
TGOELIJUD,13
TGOELILEG,3
TGOELIMED,4
TGOELIOPP,19
TGOGOV,7953
TGOGOVAGR,7
TGOGOVBUS,143
TGOGOVBUSELI,2
TGOGOVCVL,2
TGOGOVDEV,29
TGOGOVEDU,48
TGOGOVENV,6
TGOGOVGOVHLH,10
TGOGOVGOVMIL,2
TGOGOVGOVPTY,1
TGOGOVHLH,18
TGOGOVHRI,26
TGOGOVJUD,4
TGOGOVLAB,3
TGOGOVLABGOVAGR,1
TGOGOVMED,20
TGOGOVMIL,90
TGOGOVOPP,1
TGOGOVPTY,24
TGOHLH,18
TGOHRI,1
TGOJUD,172
TGOLAB,39
TGOLEG,157
TGOMED,238
TGOMIL,415
TGOMILCOP,2
TGOMILGOV,3
TGOOPP,275
TGOOPPMED,1
TGOPTY,63
TGOREB,73
TGOREF,142
TGOREL,22
TGOSPY,5
TGOUAF,12
THA,478070
THAAGR,477
THABUD,116
THABUS,8750
THACHR,42
THACHRCTH,3
THACOP,12105
THACRM,1195
THACVL,6200
THAEDU,2585
THAELI,8107
THAELIBUS,20
THAELICOP,9
THAELICRM,5
THAELIEDU,4
THAELIGOV,2554
THAELIGOVBUS,5
THAELIGOVHLH,3
THAELIGOVMED,8
THAELIGOVMIL,131
THAELIJUD,9
THAELILEG,3
THAELIMED,6
THAELIMIL,71
THAELIOPP,1119
THAELIPTY,178
THAENV,40
THAGOV,81485
THAGOVAGR,173
THAGOVAGRELI,4
THAGOVBUS,517
THAGOVBUSCOP,1
THAGOVBUSELI,10
THAGOVBUSGOVLAB,2
THAGOVBUSGOVMED,50
THAGOVCOP,16
THAGOVDEV,40
THAGOVEDU,295
THAGOVELI,117
THAGOVENV,297
THAGOVENVELI,1
THAGOVGOVBUS,4
THAGOVGOVEDU,19
THAGOVGOVMIL,105
THAGOVGOVPTY,20
THAGOVHLH,587
THAGOVHLHGOVAGR,1
THAGOVHRI,30
THAGOVJUD,42
THAGOVLAB,252
THAGOVLABELI,1
THAGOVLABPTY,2
THAGOVMED,333
THAGOVMEDGOVLAB,1
THAGOVMIL,1848
THAGOVMILELI,7
THAGOVOPP,27
THAGOVPTY,98
THAHLH,1645
THAHRI,35
THAIMG,2
THAINS,134
THAJEW,6
THAJUD,1705
THALAB,1420
THALEG,2778
THAMED,8012
THAMIL,14296
THAMILGOV,44
THAMILJUD,1
THAMILSPY,76
THAMOS,152
THAMOSRAD,1
THAMOSUAF,91
THAOPP,2604
THAOPPDEV,4
THAOPPEDU,2
THAOPPLAB,1
THAOPPUAF,6
THAPTY,1146
THARAD,54
THAREB,715
THAREBMOS,13
THAREBUAF,1
THAREF,614
THAREL,421
THASEP,184
THASET,1
THASPY,204
THAUAF,419
TIB,37648
TIBAGR,47
TIBBUD,277
TIBBUS,24
TIBCHRCTH,3
TIBCOP,135
TIBCRM,10
TIBCVL,979
TIBEDU,556
TIBELI,50
TIBENV,16
TIBGOV,1170
TIBGOVHLH,3
TIBGOVMED,2
TIBHLH,16
TIBHRI,154
TIBJUD,25
TIBLAB,6
TIBLEG,712
TIBMED,194
TIBMIL,44
TIBOPP,5506
TIBPTY,12
TIBRAD,4
TIBREB,615
TIBREF,1268
TIBREL,1679
TIBSEP,234
TIBSET,1
TIBSPY,1
TIBUAF,24
TIG,1424
TIGBUS,1
TIGCVL,12
TIGGOV,21
TIGJUD,3
TIGMIL,15
TIGREB,57
TIGREF,1
TIGSEP,5
TIGUAF,3
TIR,8
TJK,146331
TJKAGR,22
TJKBUS,438
TJKCHR,44
TJKCOP,1789
TJKCRM,384
TJKCVL,2683
TJKEDU,349
TJKELI,384
TJKELIGOV,573
TJKELIMIL,1
TJKENV,7
TJKGOV,33609
TJKGOVAGR,95
TJKGOVBUS,433
TJKGOVBUSGOVMED,2
TJKGOVDEV,1
TJKGOVEDU,237
TJKGOVENV,5
TJKGOVGOVBUS,2
TJKGOVGOVJUD,28
TJKGOVHLH,220
TJKGOVJUD,274
TJKGOVLAB,36
TJKGOVMED,249
TJKGOVMIL,1757
TJKGOVPTY,21
TJKGOVREL,8
TJKHLH,86
TJKHRI,3
TJKIMG,3
TJKINS,2
TJKJEW,3
TJKJUD,952
TJKLAB,64
TJKLEG,1151
TJKMED,2483
TJKMIL,2608
TJKMILGOV,1
TJKMILJUD,1
TJKMOS,497
TJKMOSRAD,1
TJKMOSUAF,11
TJKOPP,631
TJKOPPMED,25
TJKOPPUAF,110
TJKPTY,525
TJKRAD,21
TJKREB,687
TJKREBMOS,39
TJKREF,491
TJKREL,62
TJKSPY,10
TJKUAF,381
TJKUIG,1
TKM,88237
TKMAGR,5
TKMBUS,363
TKMCHR,12
TKMCOP,426
TKMCRM,38
TKMCVL,556
TKMEDU,202
TKMELI,129
TKMENV,14
TKMGOV,23912
TKMGOVAGR,34
TKMGOVBUS,134
TKMGOVCOP,2
TKMGOVDEV,14
TKMGOVEDU,50
TKMGOVELI,1
TKMGOVENV,9
TKMGOVGOVJUD,2
TKMGOVHLH,15
TKMGOVHRI,1
TKMGOVJUD,59
TKMGOVLAB,1
TKMGOVMED,150
TKMGOVMIL,182
TKMGOVPTY,5
TKMHLH,28
TKMHRI,16
TKMINS,3
TKMJUD,102
TKMLAB,34
TKMLEG,524
TKMMED,696
TKMMIL,275
TKMMILJUD,1
TKMMOS,7
TKMOPP,233
TKMOPPUAF,1
TKMPTY,113
TKMRAD,4
TKMREB,10
TKMREF,11
TKMREL,81
TKMSPY,2
TKMUAF,31
TLI,203
TLICVL,8
TMH,2607
TMHCRM,6
TMHCVL,67
TMHELI,95
TMHGOV,16
TMHLAB,1
TMHLEG,13
TMHMED,9
TMHMIL,14
TMHMOS,2
TMHOPP,32
TMHPTY,2
TMHREB,1867
TMHREF,30
TMHSEP,72
TMHUAF,246
TMP,69826
TMPAGR,11
TMPBUS,35
TMPCHR,108
TMPCHRCTH,56
TMPCOP,837
TMPCRM,48
TMPCVL,852
TMPEDU,429
TMPELI,3603
TMPELICOP,1
TMPELIGOV,305
TMPELIGOVAGR,6
TMPELIGOVMIL,32
TMPELIJUD,3
TMPELILEG,1
TMPELIMED,12
TMPELIMIL,1
TMPELIOPP,45
TMPELIPTY,4
TMPELIREB,21
TMPELIREF,16
TMPELISEP,12
TMPGOV,10056
TMPGOVAGR,2
TMPGOVBUS,40
TMPGOVCOP,1
TMPGOVDEV,3
TMPGOVEDU,15
TMPGOVELI,10
TMPGOVENV,2
TMPGOVHLH,15
TMPGOVHRI,6
TMPGOVJUD,109
TMPGOVLAB,5
TMPGOVLEG,1
TMPGOVMED,7
TMPGOVMIL,133
TMPGOVPTY,32
TMPGOVREB,1
TMPGOVUAF,1
TMPHLH,82
TMPHRI,7
TMPINS,2
TMPJUD,354
TMPLAB,39
TMPLEG,390
TMPMED,495
TMPMIL,1164
TMPMILCOP,7
TMPMILGOV,8
TMPMOS,3
TMPMOSUAF,2
TMPOPP,662
TMPOPPEDU,6
TMPPTY,76
TMPRAD,2
TMPREB,1224
TMPREF,1093
TMPREL,698
TMPSEP,191
TMPSPY,1
TMPUAF,313
TMS,2960
TMSBUS,5
TMSCOP,13
TMSCVL,17
TMSEDU,14
TMSGOV,139
TMSGOVBUS,5
TMSJUD,3
TMSMED,36
TMSMIL,3
TMSOPP,8
TMSREL,1
TMSUAF,2
TON,12250
TONAGR,3
TONBUS,143
TONCHR,1
TONCHRPRO,10
TONCOP,252
TONCRM,7
TONCVL,157
TONEDU,44
TONELI,58
TONELIGOV,67
TONGOV,2322
TONGOVAGR,8
TONGOVBUS,42
TONGOVBUSGOVLAB,2
TONGOVBUSGOVMED,18
TONGOVCOP,4
TONGOVEDU,10
TONGOVHLH,19
TONGOVJUD,1
TONGOVLAB,33
TONGOVMED,53
TONGOVMIL,27
TONHLH,11
TONJUD,131
TONLAB,6
TONLEG,178
TONMED,224
TONMIL,243
TONOPP,53
TONOPPDEV,1
TONPTY,40
TONREF,11
TONREL,4
TONUAF,1
TOR,172
TORELI,18
TORGOV,137
TORGOVMED,1
TOU,247
TOUCVL,21
TOUELI,2
TOUGOV,1
TOUHRI,2
TOUOPP,4
TOUREB,43
TOUREF,1
TOUUAF,3
TPI,6
TPIMED,2
TRA,6
TRI,12
TRIGOV,2
TRN,510
TRNBUS,2
TRNCOP,6
TRNCVL,5
TRNGOV,14
TRNLAB,1
TRNLEG,1
TRNMED,4
TRNMIL,4
TRNREF,1
TSI,30
TSICVL,4
TSN,163
TSNBUS,3
TSNCOP,2
TSNCVL,1
TSNEDU,1
TSNGOV,7
TSNLEG,6
TSO,1745
TSOAGR,1
TSOCVL,2
TSOGOV,3
TSOHLH,1
TSOLEG,10
TSOMED,2
TSOOPP,1
TTO,37287
TTOAGR,18
TTOBUS,326
TTOCHR,12
TTOCHRPRO,3
TTOCOP,571
TTOCRM,38
TTOCVL,295
TTOEDU,171
TTOELI,347
TTOELIGOV,90
TTOELIOPP,115
TTOELIPTY,1
TTOENV,2
TTOGOV,6815
TTOGOVAGR,19
TTOGOVAGRGOVHLH,1
TTOGOVBUS,449
TTOGOVBUSELI,2
TTOGOVBUSGOVMED,17
TTOGOVBUSGOVMIL,8
TTOGOVBUSLEG,1
TTOGOVDEV,42
TTOGOVDEVGOVLAB,4
TTOGOVEDU,97
TTOGOVELI,31
TTOGOVENV,13
TTOGOVGOVDEV,1
TTOGOVGOVMIL,3
TTOGOVHLH,159
TTOGOVHLHELI,2
TTOGOVJUD,45
TTOGOVLAB,20
TTOGOVLEG,7
TTOGOVMED,52
TTOGOVMIL,217
TTOGOVMOS,1
TTOGOVOPP,2
TTOGOVPTY,12
TTOHLH,78
TTOHRI,1
TTOJUD,600
TTOLAB,44
TTOLEG,284
TTOMED,178
TTOMIL,158
TTOMOS,123
TTOMOSRAD,3
TTOOPP,136
TTOPTY,31
TTORAD,8
TTOREB,15
TTOREL,40
TTOUAF,10
TTS,15806
TTSAGR,3
TTSBUS,2
TTSCHR,3
TTSCOP,2
TTSCRM,12
TTSCVL,813
TTSEDU,55
TTSELI,71
TTSGOV,287
TTSGOVMIL,4
TTSJUD,2
TTSLAB,15
TTSLEG,23
TTSMED,3
TTSMIL,216
TTSOPP,75
TTSPTY,260
TTSRAD,76
TTSREB,1428
TTSREF,392
TTSREL,40
TTSSPY,1
TTSUAF,215
TUJ,84
TUJCVL,4
TUM,46
TUN,134176
TUNAGR,5
TUNBUS,579
TUNCHR,1
TUNCHRCTH,1
TUNCOP,1343
TUNCRM,88
TUNCVL,1174
TUNEDU,432
TUNELI,931
TUNELIGOV,1171
TUNENV,2
TUNGOV,23181
TUNGOVAGR,52
TUNGOVBUS,306
TUNGOVBUSELI,1
TUNGOVBUSGOVMED,2
TUNGOVCOP,4
TUNGOVDEV,68
TUNGOVDEVELI,1
TUNGOVDEVGOVENV,1
TUNGOVEDU,116
TUNGOVEDUELI,6
TUNGOVELI,182
TUNGOVENV,22
TUNGOVGOVPTY,9
TUNGOVHLH,89
TUNGOVHRI,35
TUNGOVLAB,12
TUNGOVMED,259
TUNGOVMIL,285
TUNGOVOPP,1
TUNGOVPTY,48
TUNGOVREL,31
TUNHLH,189
TUNHRI,68
TUNJEW,18
TUNJUD,836
TUNLAB,292
TUNLEG,430
TUNMED,1939
TUNMIL,811
TUNMILGOV,10
TUNMILJUD,42
TUNMOS,110
TUNMOSREB,12
TUNMOSUAF,1
TUNOPP,1146
TUNOPPMED,1
TUNPTY,171
TUNRAD,18
TUNREB,1302
TUNREF,206
TUNREL,68
TUNSEP,1
TUNSPY,14
TUNUAF,65
TUP,263
TUPGOV,2
TUR,1013973
TURAGR,100
TURBUS,10478
TURCHR,222
TURCHRCTH,18
TURCHRMAR,2
TURCHRPRO,2
TURCOP,15940
TURCRM,845
TURCVL,10869
TUREDU,4616
TURELI,6770
TURELICOP,44
TURELIEDU,8
TURELIGOV,4208
TURELIJUD,7
TURELILEG,8
TURELIMOS,3
TURELIOPP,42
TURELIPTY,666
TURENV,23
TURGOV,186534
TURGOVAGR,320
TURGOVBUS,2480
TURGOVBUSGOVMED,279
TURGOVCOP,10
TURGOVCVL,4
TURGOVDEV,17
TURGOVEDU,382
TURGOVELI,6
TURGOVENV,428
TURGOVGOVEDU,4
TURGOVGOVENV,2
TURGOVGOVLAB,3
TURGOVGOVMED,4
TURGOVGOVMIL,2
TURGOVGOVPTY,15
TURGOVGOVREL,4
TURGOVHLH,622
TURGOVHLHEDU,6
TURGOVHRI,20
TURGOVJUD,864
TURGOVJUDELI,1
TURGOVJUDMED,2
TURGOVLAB,269
TURGOVLABGOVEDU,8
TURGOVLEG,15
TURGOVMED,928
TURGOVMIL,4064
TURGOVMOS,20
TURGOVPTY,555
TURGOVREL,27
TURGOVSPY,1
TURHLH,1037
TURHRI,65
TURINS,19
TURJEW,52
TURJUD,5227
TURLAB,1080
TURLEG,10095
TURMED,21880
TURMIL,22808
TURMILCOP,35
TURMILGOV,138
TURMILJUD,26
TURMILSPY,19
TURMOS,578
TURMOSRAD,1
TURMOSUAF,26
TUROPP,2757
TUROPPDEV,2
TUROPPEDU,6
TUROPPLAB,1
TUROPPMED,3
TUROPPUAF,2
TURPTY,1815
TURRAD,149
TURREB,1205
TURREF,533
TURREL,546
TURSAS,3
TURSEP,3897
TURSEPELI,3
TURSEPJUD,2
TURSEPMED,1
TURSEPOPP,5
TURSEPRAD,3
TURSEPREB,173
TURSEPUAF,226
TURSET,109
TURSPY,592
TURUAF,2163
TURUIG,14
TUV,3188
TUVBUS,6
TUVCHR,1
TUVCOP,5
TUVCRM,3
TUVCVL,36
TUVEDU,14
TUVELI,14
TUVELIGOV,5
TUVGOV,491
TUVGOVAGR,2
TUVGOVBUS,1
TUVGOVELI,2
TUVGOVENV,6
TUVGOVHLH,1
TUVGOVMED,10
TUVHLH,1
TUVJUD,7
TUVLAB,2
TUVLEG,25
TUVMED,12
TUVMIL,3
TUVPTY,2
TUVREL,13
TUVSET,1
TWI,4611
TWIBUS,5
TWICOP,96
TWICRM,5
TWICVL,15
TWIEDU,4
TWIELI,4
TWIGOV,131
TWIJUD,3
TWILAB,2
TWILEG,3
TWIMED,4
TWIMIL,1
TWIMOS,2
TWIOPP,4
TWIREL,1
TWN,366616
TWNAGR,185
TWNBUD,5
TWNBUS,6416
TWNCHR,69
TWNCHRCTH,3
TWNCHRPRO,2
TWNCOP,1729
TWNCRM,340
TWNCVL,4019
TWNEDU,3298
TWNELI,11787
TWNELICOP,7
TWNELICRM,3
TWNELIEDU,6
TWNELIGOV,2514
TWNELIGOVMED,1
TWNELIGOVMIL,117
TWNELIHLH,2
TWNELIJUD,22
TWNELILAB,1
TWNELILEG,24
TWNELIMED,5
TWNELIMIL,4
TWNELIOPP,96
TWNELIPTY,584
TWNENV,10
TWNGOV,58469
TWNGOVAGR,64
TWNGOVBUS,369
TWNGOVBUSGOVMED,38
TWNGOVCOP,3
TWNGOVCRM,2
TWNGOVDEV,44
TWNGOVEDU,253
TWNGOVELI,60
TWNGOVENV,23
TWNGOVGOVAGR,53
TWNGOVGOVMED,2
TWNGOVGOVMIL,6
TWNGOVGOVPTY,3
TWNGOVHLH,412
TWNGOVHLHELI,12
TWNGOVJUD,169
TWNGOVJUDELI,4
TWNGOVLAB,178
TWNGOVLABAGR,2
TWNGOVLEG,3
TWNGOVMED,119
TWNGOVMEDLEG,3
TWNGOVMIL,1045
TWNGOVOPP,3
TWNGOVPTY,443
TWNGOVSEP,12
TWNHLH,787
TWNHRI,20
TWNINS,2
TWNJUD,4835
TWNLAB,264
TWNLEG,3980
TWNMED,3441
TWNMIL,3339
TWNMILCOP,18
TWNMILGOV,7
TWNMILJUD,1
TWNMILSPY,118
TWNMOS,1
TWNOPP,1466
TWNOPPEDU,1
TWNOPPUAF,1
TWNPTY,748
TWNREB,12
TWNREF,321
TWNREL,236
TWNSEP,121
TWNSPY,221
TWNUAF,55
TYV,4
TZA,150764
TZAAGR,89
TZABUS,914
TZACHR,104
TZACHRCTH,2
TZACHRPRO,49
TZACOP,1387
TZACRM,60
TZACVL,1463
TZAEDU,1114
TZAELI,1930
TZAELIGOV,229
TZAELIGOVAGR,1
TZAELIJUD,20
TZAELILEG,1
TZAELIMIL,4
TZAENV,8
TZAGOV,23048
TZAGOVAGR,96
TZAGOVAGREDU,5
TZAGOVBUS,386
TZAGOVBUSEDU,1
TZAGOVBUSELI,1
TZAGOVBUSGOVMED,4
TZAGOVCOP,29
TZAGOVDEV,121
